#C:/Users/KIMED 1/Documents/Junaidin/iGEMDOCKv2.1/output/extracted_cav/cav4mxo_DB8.pdb with C:/Users/KIMED 1/Documents/Junaidin/Docking/SrcHum-nofilter/gemdock_out/docking.lst
#Ligand	TotalEnergy	VDW	HBond	Elec	AverConPair	
cav4mxo_DB8-ZINC000253416628-0.pdb	-92.1174	-84.8577	-7.25967	0	21.9615
cav4mxo_DB8-ZINC000253426370-0.pdb	-79.436	-63.7747	-15.6612	0	25
cav4mxo_DB8-ZINC000253426376-0.pdb	-89.6242	-69.5792	-20.0449	0	24.5909
cav4mxo_DB8-ZINC000253535609-0.pdb	-100.785	-69.4536	-31.3309	0	19.88
cav4mxo_DB8-ZINC000253630189-0.pdb	-83.4803	-63.9481	-19.5322	0	15.1
cav4mxo_DB8-ZINC000257208524-0.pdb	-102.975	-82.484	-20.4909	0	16.1842
cav4mxo_DB8-ZINC000257212228-0.pdb	-94.4274	-81.4274	-13	0	16.5833
cav4mxo_DB8-ZINC000257237888-0.pdb	-101.301	-97.4408	-3.85981	0	18.4857
cav4mxo_DB8-ZINC000257315951-0.pdb	-92.3162	-83.0904	-9.22586	0	15.6857
cav4mxo_DB8-ZINC000257328237-0.pdb	-89.929	-81.7587	-8.17029	0	15.2632
cav4mxo_DB8-ZINC000257354831-0.pdb	-103.22	-89.8351	-13.385	0	19.8571
cav4mxo_DB8-ZINC000257354925-0.pdb	-104.762	-93.6086	-11.1532	0	18.5556
cav4mxo_DB8-ZINC000266138816-0.pdb	-86.6233	-76.2273	-10.396	0	26.5238
cav4mxo_DB8-ZINC000268027403-0.pdb	-85.0198	-61.4506	-23.5692	0	20.1364
cav4mxo_DB8-ZINC000297640932-0.pdb	-99.1482	-86.5424	-12.6058	0	25
cav4mxo_DB8-ZINC000299760082-0.pdb	-84.1191	-77.5761	-6.54308	0	22.36
cav4mxo_DB8-ZINC000299762496-0.pdb	-77.2604	-56.9727	-20.2878	0	18.6522
cav4mxo_DB8-ZINC000299785140-0.pdb	-89.0338	-71.4205	-17.6133	0	22.3913
cav4mxo_DB8-ZINC000299799000-0.pdb	-90.1085	-72.1644	-17.9441	0	19.84
cav4mxo_DB8-ZINC000306122928-0.pdb	-92.6523	-66.5774	-26.0749	0	13.6471
cav4mxo_DB8-ZINC000328645693-0.pdb	-85.1576	-72.182	-12.9757	0	20.4167
cav4mxo_DB8-ZINC000334159640-0.pdb	-98.4742	-74.5722	-23.902	0	25.7083
cav4mxo_DB8-ZINC000341476828-0.pdb	-83.541	-78.3278	-5.21317	0	21.7826
cav4mxo_DB8-ZINC000341476836-0.pdb	-86.6627	-76.6675	-9.99513	0	23.1304
cav4mxo_DB8-ZINC000348773641-0.pdb	-86.3101	-75.8101	-10.5	0	22.9167
cav4mxo_DB8-ZINC000359841069-0.pdb	-87.024	-74.9455	-12.0785	0	21.75
cav4mxo_DB8-ZINC000390823033-0.pdb	-64.8251	-54.5146	-10.3105	0	17.6818
cav4mxo_DB8-ZINC000408576357-0.pdb	-101.626	-94.6265	-7	0	21.5517
cav4mxo_DB8-ZINC000408710519-0.pdb	-111.363	-101.62	-9.74321	0	19.5946
cav4mxo_DB8-ZINC000408758039-0.pdb	-76.2546	-65.7857	-10.469	0	23.3636
cav4mxo_DB8-ZINC000408972359-0.pdb	-91.311	-73.8306	-17.4804	0	23.0909
cav4mxo_DB8-ZINC000408972444-0.pdb	-92.2055	-78.3292	-13.8763	0	23.4545
cav4mxo_DB8-ZINC000409390568-0.pdb	-83.1341	-76.4688	-6.66535	0	22.0769
cav4mxo_DB8-ZINC000426399178-0.pdb	-82.2346	-70.6055	-11.6292	0	20.8261
cav4mxo_DB8-ZINC000426497109-0.pdb	-93.3577	-74.7503	-18.6074	0	22.3043
cav4mxo_DB8-ZINC000426505768-0.pdb	-84.091	-77.2581	-6.83293	0	22.3913
cav4mxo_DB8-ZINC000426505769-0.pdb	-83.2617	-71.8429	-11.4188	0	21.913
cav4mxo_DB8-ZINC000426519160-0.pdb	-86.4929	-76.5092	-9.9837	0	21.9167
cav4mxo_DB8-ZINC000426519161-0.pdb	-73.3405	-69.8405	-3.5	0	17.8333
cav4mxo_DB8-ZINC000426582730-0.pdb	-83.2623	-73.0767	-10.1856	0	21.0455
cav4mxo_DB8-ZINC000432124517-0.pdb	-53.0497	-41.3829	-11.6669	0	24.65
cav4mxo_DB8-ZINC000505733369-0.pdb	-102.235	-89.5325	-12.7028	0	25.5217
cav4mxo_DB8-ZINC000521394051-0.pdb	-94.4688	-80.6404	-13.8283	0	23.5652
cav4mxo_DB8-ZINC000524734446-0.pdb	-95.7688	-70.1639	-25.605	0	19.88
cav4mxo_DB8-ZINC000528127148-0.pdb	-96.7156	-89.9665	-6.74912	0	23.1154
cav4mxo_DB8-ZINC000528134822-0.pdb	-89.8072	-80.7441	-9.0631	0	22.5833
cav4mxo_DB8-ZINC000575615021-0.pdb	-63.2103	-46.9376	-16.2727	0	22.9167
cav4mxo_DB8-ZINC000575619195-0.pdb	-94.1896	-86.4765	-7.71306	0	18.5161
cav4mxo_DB8-ZINC000584906159-0.pdb	-111.944	-108.444	-3.5	0	17.8605
cav4mxo_DB8-ZINC000585084995-0.pdb	-68.5997	-64.0737	-4.52602	0	18.52
cav4mxo_DB8-ZINC000585114312-0.pdb	-91.4141	-73.7634	-17.6507	0	19.069
cav4mxo_DB8-ZINC000585114313-0.pdb	-87.1368	-72.5601	-14.5767	0	17.6897
cav4mxo_DB8-ZINC000585128389-0.pdb	-74.8937	-54.4506	-20.443	0	17.4545
cav4mxo_DB8-ZINC000585129265-0.pdb	-78.379	-60.8397	-17.5392	0	22.4762
cav4mxo_DB8-ZINC000585132636-0.pdb	-90.5636	-73.7613	-16.8023	0	21.7727
cav4mxo_DB8-ZINC000585132706-0.pdb	-83.3393	-76.5021	-6.83713	0	23.6522
cav4mxo_DB8-ZINC000630332487-0.pdb	-88.2199	-79.5507	-9.09648	0.4273	20.3571
cav4mxo_DB8-ZINC000653474657-0.pdb	-87.4495	-65.7729	-21.6766	0	20.9545
cav4mxo_DB8-ZINC000656472859-0.pdb	-97.3839	-82.4987	-14.8852	0	28.5
cav4mxo_DB8-ZINC000670461622-0.pdb	-83.9272	-70.9272	-13	0	22
cav4mxo_DB8-ZINC000823717520-0.pdb	-95.627	-81.2558	-14.3712	0	22.5417
cav4mxo_DB8-ZINC000824935545-0.pdb	-96.1903	-86.2722	-9.91817	0	20.2143
cav4mxo_DB8-ZINC000888092679-0.pdb	-78.8283	-69.1745	-9.65382	0	24.8571
cav4mxo_DB8-ZINC000888095167-0.pdb	-83.5566	-78.7515	-4.8051	0	25.4
cav4mxo_DB8-ZINC000952962786-0.pdb	-88.4936	-75.5972	-12.8964	0	21.2609
cav4mxo_DB8-ZINC000952965071-0.pdb	-93.6236	-78.3045	-15.3191	0	21
cav4mxo_DB8-ZINC000952968123-0.pdb	-88.5981	-78.2064	-10.3918	0	20
cav4mxo_DB8-ZINC000952974832-0.pdb	-91.9032	-64.3426	-27.5606	0	15
cav4mxo_DB8-ZINC000952976400-0.pdb	-76.9722	-61.6367	-15.3355	0	17.3333
cav4mxo_DB8-ZINC000952982768-0.pdb	-81.325	-64.843	-16.4821	0	21.381
cav4mxo_DB8-ZINC000952987320-0.pdb	-85.8211	-76.3211	-9.5	0	20.44
cav4mxo_DB8-ZINC000952992407-0.pdb	-86.9416	-74.4635	-12.4781	0	20.4167
cav4mxo_DB8-ZINC000952995681-0.pdb	-78.82	-64.82	-14	0	20.8095
cav4mxo_DB8-ZINC001506403497-0.pdb	-97.4288	-74.2622	-23.1666	0	24.9048
cav4mxo_DB8-ZINC001506404304-0.pdb	-89.1363	-81.3042	-7.83202	0	25.1852
cav4mxo_DB8-ZINC001506405813-0.pdb	-80.8508	-64.8688	-15.982	0	19.1739
cav4mxo_DB8-ZINC001506407050-0.pdb	-86.1263	-70.3656	-15.7606	0	22.9048
cav4mxo_DB8-ZINC001506415406-0.pdb	-83.7678	-65.9547	-17.8131	0	19.7826
cav4mxo_DB8-ZINC001506415603-0.pdb	-96.6336	-77.1362	-19.4974	0	17.8519
cav4mxo_DB8-ZINC001506417816-0.pdb	-89.8298	-86.8907	-2.93917	0	18.8621
cav4mxo_DB8-ZINC001506420062-0.pdb	-88.2554	-67.2857	-20.9697	0	19.4583
cav4mxo_DB8-ZINC001506429846-0.pdb	-72.3337	-69.1658	-3.16794	0	21.7727
cav4mxo_DB8-ZINC001529095677-0.pdb	-95.516	-78.3926	-17.1234	0	21.5385
cav4mxo_DB8-ZINC001529099824-0.pdb	-91.1305	-80.7015	-10.429	0	23.1481
cav4mxo_DB8-ZINC001529100441-0.pdb	-77.604	-68.4355	-9.16851	0	21.4091
cav4mxo_DB8-ZINC001529112579-0.pdb	-86.8864	-83.9419	-2.94452	0	19.5714
cav4mxo_DB8-ZINC001529113011-0.pdb	-77.9273	-74.5923	-3.33509	0	21.5455
cav4mxo_DB8-ZINC001529113322-0.pdb	-77.4809	-61.0787	-16.4022	0	22.8696
cav4mxo_DB8-ZINC001529113334-0.pdb	-89.2163	-84.4448	-4.77151	0	22.52
cav4mxo_DB8-ZINC001529119239-0.pdb	-82.6849	-69.5746	-13.1103	0	22.0417
cav4mxo_DB8-ZINC001529134185-0.pdb	-82.4209	-76.4209	-6	0	23.9545
cav4mxo_DB8-ZINC001529139941-0.pdb	-87.0823	-70.0908	-16.9915	0	19.4231
cav4mxo_DB8-ZINC001529155640-0.pdb	-81.5119	-78.2353	-3.27652	0	21.1667
cav4mxo_DB8-ZINC001529161637-0.pdb	-81.22	-75.3218	-5.89815	0	23.1364
cav4mxo_DB8-ZINC001529172054-0.pdb	-70.8044	-63.4306	-7.37382	0	19.2273
cav4mxo_DB8-ZINC001529172888-0.pdb	-76.9622	-63.4512	-13.5111	0	17.08
cav4mxo_DB8-ZINC001529174234-0.pdb	-90.4108	-79.3386	-11.0722	0	24.32
cav4mxo_DB8-ZINC001529181805-0.pdb	-88.9323	-72.477	-16.4553	0	18.68
cav4mxo_DB8-ZINC001529191677-0.pdb	-93.2526	-77.1494	-16.1032	0	27.4
cav4mxo_DB8-ZINC001529191843-0.pdb	-91.6427	-74.3573	-17.2854	0	19.6538
cav4mxo_DB8-ZINC001529191844-0.pdb	-86.0657	-74.8033	-11.2624	0	26.2692
cav4mxo_DB8-ZINC001529196380-0.pdb	-86.7996	-69.2996	-17.5	0	21.5417
cav4mxo_DB8-ZINC001529196696-0.pdb	-78.5658	-68.0658	-10.5	0	20.4167
cav4mxo_DB8-ZINC001529196880-0.pdb	-85.6992	-72.2161	-13.4831	0	21.84
cav4mxo_DB8-ZINC001529199180-0.pdb	-79.7394	-67.0014	-12.738	0	21
