#C:/Users/KIMED 1/Documents/Junaidin/Docking/SrcHum-nofilter/extracted_cav/cav1m17_AQ4.pdb with C:/Users/KIMED 1/Documents/Junaidin/Docking/EGFRfarma/egfrnofilter/gemdock_out/docking.lst
#Ligand	TotalEnergy	VDW	HBond	Elec	AverConPair	
cav1m17_AQ4-ZINC000072463212-0.pdb	-93.5535	-77.1539	-16.3996	0	18.8214
cav1m17_AQ4-ZINC000072468589-0.pdb	-90.7199	-77.4588	-13.2611	0	22.96
cav1m17_AQ4-ZINC000072469230-0.pdb	-102.236	-92.5949	-9.64072	0	22.6296
cav1m17_AQ4-ZINC000072473718-0.pdb	-105.213	-83.437	-21.7757	0	21.4815
cav1m17_AQ4-ZINC000072473873-0.pdb	-83.951	-73.8128	-10.1382	0	21.4545
cav1m17_AQ4-ZINC000072474739-0.pdb	-83.1108	-71.6499	-11.461	0	21.1818
cav1m17_AQ4-ZINC000072474798-0.pdb	-100.486	-89.572	-10.9139	0	22.5769
cav1m17_AQ4-ZINC000072474956-0.pdb	-87.3262	-80.907	-6.41926	0	24
cav1m17_AQ4-ZINC000072474961-0.pdb	-88.1334	-67.6901	-20.4433	0	22.1154
cav1m17_AQ4-ZINC000072475145-0.pdb	-92.0654	-85.0654	-7	0	22.2
cav1m17_AQ4-ZINC000072475157-0.pdb	-86.3573	-68.7523	-17.605	0	26.1111
cav1m17_AQ4-ZINC000072475158-0.pdb	-85.8319	-72.1346	-13.6973	0	19.2593
cav1m17_AQ4-ZINC000072476103-0.pdb	-82.0704	-69.1146	-12.9559	0	21.5263
cav1m17_AQ4-ZINC000072476567-0.pdb	-82.0324	-74.4145	-7.61799	0	22.0435
cav1m17_AQ4-ZINC000072476568-0.pdb	-83.9115	-68.3483	-15.5632	0	24.8696
cav1m17_AQ4-ZINC000072477591-0.pdb	-77.8282	-56.1744	-21.6539	0	16.2273
cav1m17_AQ4-ZINC000072478812-0.pdb	-78.7327	-68.1075	-10.6252	0	17.9615
cav1m17_AQ4-ZINC000072478871-0.pdb	-99.5503	-82.598	-16.9523	0	25.4167
cav1m17_AQ4-ZINC000072478872-0.pdb	-92.616	-80.3242	-12.2918	0	24.25
cav1m17_AQ4-ZINC000072479024-0.pdb	-101.383	-83.118	-18.2649	0	24.4783
cav1m17_AQ4-ZINC000072479025-0.pdb	-93.2578	-75.8774	-17.3804	0	20.6957
cav1m17_AQ4-ZINC000072479292-0.pdb	-94.7456	-81.0072	-13.7384	0	27.963
cav1m17_AQ4-ZINC000072479293-0.pdb	-91.4156	-79.8131	-11.6026	0	21.4074
cav1m17_AQ4-ZINC000072479941-0.pdb	-78.9113	-69.3815	-9.52982	0	20.9545
cav1m17_AQ4-ZINC000072479942-0.pdb	-79.1735	-58.8282	-20.3453	0	18.6364
cav1m17_AQ4-ZINC000072946923-0.pdb	-90.3576	-75.6765	-14.6811	0	24.7619
cav1m17_AQ4-ZINC000072946926-0.pdb	-74.4981	-67.0272	-7.47092	0	19.9524
cav1m17_AQ4-ZINC000075093190-0.pdb	-75.2335	-61.9071	-13.3264	0	19.5455
cav1m17_AQ4-ZINC000075105529-0.pdb	-88.9573	-70.695	-18.2623	0	21.5833
cav1m17_AQ4-ZINC000075140977-0.pdb	-73.1125	-68.2445	-4.86802	0	18.9167
cav1m17_AQ4-ZINC000075163986-0.pdb	-86.8776	-63.4413	-23.4362	0	19.4545
cav1m17_AQ4-ZINC000076062989-0.pdb	-94.4025	-73.2953	-21.1072	0	26.1905
cav1m17_AQ4-ZINC000076063689-0.pdb	-68.6167	-61.6167	-7	0	22.4211
cav1m17_AQ4-ZINC000076063692-0.pdb	-71.8663	-71.033	-0.833285	0	24.6316
cav1m17_AQ4-ZINC000076556595-0.pdb	-85.6146	-75.3091	-10.3055	0	24.381
cav1m17_AQ4-ZINC000076640245-0.pdb	-100.685	-97.1852	-3.5	0	23.5385
cav1m17_AQ4-ZINC000077212787-0.pdb	-91.7872	-81.9591	-9.8281	0	23.2083
cav1m17_AQ4-ZINC000077216471-0.pdb	-87.2991	-70.9167	-16.3824	0	20.3478
cav1m17_AQ4-ZINC000077287002-0.pdb	-88.0778	-68.9284	-19.1494	0	19.25
cav1m17_AQ4-ZINC000077319512-0.pdb	-107.188	-86.0347	-21.1534	0	20.7647
cav1m17_AQ4-ZINC000077354566-0.pdb	-90.1649	-77.9561	-12.2088	0	22.3462
cav1m17_AQ4-ZINC000077393907-0.pdb	-100.211	-82.9041	-17.3074	0	23.7037
cav1m17_AQ4-ZINC000078333441-0.pdb	-92.8351	-71.5748	-21.2602	0	21.5
cav1m17_AQ4-ZINC000079063667-0.pdb	-93.6088	-86.6088	-7	0	18.3448
cav1m17_AQ4-ZINC000079063688-0.pdb	-104.119	-77.2	-26.9188	0	18.6667
cav1m17_AQ4-ZINC000079063698-0.pdb	-108.137	-92.9516	-15.1856	0	22.5
cav1m17_AQ4-ZINC000080443364-0.pdb	-79.3081	-75.7503	-3.55775	0	24.8095
cav1m17_AQ4-ZINC000083820567-0.pdb	-76.043	-69.043	-7	0	20.9545
cav1m17_AQ4-ZINC000084008411-0.pdb	-99.5886	-83.8638	-15.7248	0	25.9545
cav1m17_AQ4-ZINC000084271667-0.pdb	-84.2534	-72.1728	-12.0806	0	21.8261
cav1m17_AQ4-ZINC000084271746-0.pdb	-86.1159	-69.3764	-16.7396	0	23.2632
cav1m17_AQ4-ZINC000084310593-0.pdb	-95.9157	-77.9158	-17.9998	0	21.0714
cav1m17_AQ4-ZINC000084459698-0.pdb	-87.9327	-72.5157	-15.417	0	19.5
cav1m17_AQ4-ZINC000088755237-0.pdb	-96.2521	-86.041	-10.2112	0	22.64
cav1m17_AQ4-ZINC000089547634-0.pdb	-96.1988	-93.7625	-2.43633	0	21.4643
cav1m17_AQ4-ZINC000089547637-0.pdb	-91.5117	-89.0117	-2.5	0	21.3214
cav1m17_AQ4-ZINC000089594192-0.pdb	-77.108	-73.6521	-3.45591	0	22
cav1m17_AQ4-ZINC000089656108-0.pdb	-89.3302	-67.0652	-22.2649	0	17.3214
cav1m17_AQ4-ZINC000089700459-0.pdb	-91.4249	-79.6691	-11.7558	0	22.3478
cav1m17_AQ4-ZINC000089700464-0.pdb	-79.7703	-58.598	-21.1724	0	17.1304
cav1m17_AQ4-ZINC000089761963-0.pdb	-102.33	-77.1938	-25.1357	0	21.5667
cav1m17_AQ4-ZINC000089885490-0.pdb	-97.5518	-78.0689	-19.4829	0	22.4091
cav1m17_AQ4-ZINC000089960289-0.pdb	-96.0909	-79.5876	-16.5034	0	25.5652
cav1m17_AQ4-ZINC000090090418-0.pdb	-86.0592	-75.9717	-10.0876	0	20.6522
cav1m17_AQ4-ZINC000090200840-0.pdb	-95.7931	-85.0458	-10.7473	0	23.3478
cav1m17_AQ4-ZINC000090485237-0.pdb	-82.3712	-71.948	-10.4232	0	21.9565
cav1m17_AQ4-ZINC000091289011-0.pdb	-91.9157	-74.227	-17.6886	0	25.2273
cav1m17_AQ4-ZINC000091518955-0.pdb	-89.9497	-75.9333	-14.0164	0	27.3
cav1m17_AQ4-ZINC000091518956-0.pdb	-87.7647	-75.2814	-12.4833	0	25.8
cav1m17_AQ4-ZINC000091650605-0.pdb	-85.6839	-69.3237	-16.3602	0	21.3913
cav1m17_AQ4-ZINC000091650608-0.pdb	-80.2113	-70.7113	-9.5	0	18.8696
cav1m17_AQ4-ZINC000092962439-0.pdb	-90.0006	-78.8414	-11.1592	0	26.9565
cav1m17_AQ4-ZINC000094124647-0.pdb	-78.9673	-54.7288	-24.2385	0	22
cav1m17_AQ4-ZINC000095348817-0.pdb	-99.2589	-76.4936	-22.7653	0	19.6333
cav1m17_AQ4-ZINC000095349383-0.pdb	-84.8402	-77.8402	-7	0	18.8462
cav1m17_AQ4-ZINC000095353437-0.pdb	-81.2301	-58.6788	-22.5514	0	19.619
cav1m17_AQ4-ZINC000095353438-0.pdb	-89.7939	-76.7951	-12.9989	0	23.8095
cav1m17_AQ4-ZINC000095354200-0.pdb	-88.8734	-74.8734	-14	0	22.6818
cav1m17_AQ4-ZINC000095355707-0.pdb	-93.5792	-71.7084	-21.8708	0	20.9565
cav1m17_AQ4-ZINC000095358761-0.pdb	-94.9429	-75.7812	-19.1617	0	25
cav1m17_AQ4-ZINC000095358991-0.pdb	-79.8886	-69.3886	-10.5	0	20.1818
cav1m17_AQ4-ZINC000095359023-0.pdb	-91.6315	-79.4734	-12.1581	0	25.4762
cav1m17_AQ4-ZINC000095359994-0.pdb	-93.1023	-76.1732	-16.9291	0	21.12
cav1m17_AQ4-ZINC000095360193-0.pdb	-108.444	-72.9238	-35.5203	0	29.7895
cav1m17_AQ4-ZINC000095360410-0.pdb	-88.9137	-75.7671	-13.1466	0	22.4583
cav1m17_AQ4-ZINC000095360602-0.pdb	-94.972	-81.972	-13	0	23.913
cav1m17_AQ4-ZINC000095364660-0.pdb	-72.7337	-64.5249	-8.2088	0	18.2727
cav1m17_AQ4-ZINC000095366108-0.pdb	-98.9163	-71.7923	-27.124	0	21.8261
cav1m17_AQ4-ZINC000095370907-0.pdb	-121.517	-90.7274	-30.7891	0	26.4
cav1m17_AQ4-ZINC000095370908-0.pdb	-93.1338	-78.7923	-14.3416	0	20.88
cav1m17_AQ4-ZINC000095372021-0.pdb	-89.3171	-67.2626	-22.0545	0	19.7917
cav1m17_AQ4-ZINC000095373293-0.pdb	-90.4697	-69.7354	-20.7344	0	20.6364
cav1m17_AQ4-ZINC000095373294-0.pdb	-87.6895	-76.4087	-11.2809	0	22.3182
cav1m17_AQ4-ZINC000095374079-0.pdb	-97.5655	-83.537	-14.0285	0	23.16
cav1m17_AQ4-ZINC000095375668-0.pdb	-78.7638	-69.6453	-9.11852	0	18.8
cav1m17_AQ4-ZINC000095375926-0.pdb	-85.8355	-73.0379	-12.7976	0	20.5
cav1m17_AQ4-ZINC000095377849-0.pdb	-91.5552	-83.3789	-8.17628	0	21.56
cav1m17_AQ4-ZINC000095377990-0.pdb	-88.1706	-77.2148	-10.9559	0	27
cav1m17_AQ4-ZINC000095378544-0.pdb	-87.7785	-79.9776	-7.80084	0	24.1667
cav1m17_AQ4-ZINC000095378545-0.pdb	-108.195	-85.1438	-23.0515	0	25.5833
cav1m17_AQ4-ZINC000095378597-0.pdb	-100.393	-83.2041	-17.1894	0	22.7391
cav1m17_AQ4-ZINC000095381912-0.pdb	-91.9247	-67.2607	-24.6639	0	20.08
cav1m17_AQ4-ZINC000095382899-0.pdb	-103.745	-65.91	-37.8354	0	23.0909
cav1m17_AQ4-ZINC000095385235-0.pdb	-95.4364	-86.9246	-8.51185	0	24.36
cav1m17_AQ4-ZINC000095387513-0.pdb	-89.1787	-68.0368	-21.1419	0	20.6364
cav1m17_AQ4-ZINC000095387699-0.pdb	-100.264	-77.8481	-22.4157	0	24.0833
cav1m17_AQ4-ZINC000095387700-0.pdb	-84.8	-69.8393	-14.9606	0	18.0417
cav1m17_AQ4-ZINC000095390614-0.pdb	-96.3624	-76.0113	-20.3511	0	22.7391
cav1m17_AQ4-ZINC000095392927-0.pdb	-77.8539	-70.8539	-7	0	19.7391
cav1m17_AQ4-ZINC000095392928-0.pdb	-89.0303	-78.286	-10.7443	0	24.6522
cav1m17_AQ4-ZINC000095395458-0.pdb	-90.476	-78.557	-11.9191	0	19.2308
cav1m17_AQ4-ZINC000095403306-0.pdb	-96.0123	-74.8967	-21.1155	0	19.9643
cav1m17_AQ4-ZINC000095407156-0.pdb	-80.4596	-80.4596	0	0	20.4231
cav1m17_AQ4-ZINC000095409776-0.pdb	-88.1476	-69.9707	-18.1769	0	19.7037
cav1m17_AQ4-ZINC000095434841-0.pdb	-78.3696	-60.7319	-17.6377	0	29.3529
cav1m17_AQ4-ZINC000095450208-0.pdb	-104.011	-93.6983	-10.3125	0	19.1724
cav1m17_AQ4-ZINC000095452082-0.pdb	-88.6946	-71.3473	-17.3473	0	22.5833
cav1m17_AQ4-ZINC000095460526-0.pdb	-105.578	-72.3903	-33.1881	0	21.963
cav1m17_AQ4-ZINC000095465985-0.pdb	-88.1055	-68.2761	-19.8293	0	18.1481
cav1m17_AQ4-ZINC000095467566-0.pdb	-92.2498	-73.0541	-19.1957	0	21.0435
cav1m17_AQ4-ZINC000095467595-0.pdb	-98.734	-82.006	-16.728	0	23.1667
cav1m17_AQ4-ZINC000095497101-0.pdb	-95.0584	-79.5366	-15.5217	0	22.92
cav1m17_AQ4-ZINC000095501544-0.pdb	-100.695	-83.0026	-17.6926	0	23.7692
cav1m17_AQ4-ZINC000095502155-0.pdb	-92.3247	-80.4342	-11.8904	0	20.6667
cav1m17_AQ4-ZINC000095506274-0.pdb	-86.3631	-73.2182	-13.1449	0	19.25
cav1m17_AQ4-ZINC000095510086-0.pdb	-105.897	-72.5442	-33.3527	0	22
cav1m17_AQ4-ZINC000095520170-0.pdb	-85.0321	-68.5936	-16.4384	0	18.5
cav1m17_AQ4-ZINC000095521764-0.pdb	-87.6324	-75.7973	-11.8351	0	21.2609
cav1m17_AQ4-ZINC000095526338-0.pdb	-114.246	-93.1914	-21.0544	0	21.8571
cav1m17_AQ4-ZINC000095529645-0.pdb	-98.1604	-88.3126	-9.84777	0	21.7692
cav1m17_AQ4-ZINC000095531016-0.pdb	-83.4244	-77.9582	-5.46613	0	18.7308
cav1m17_AQ4-ZINC000095698519-0.pdb	-90.7368	-80.2368	-10.5	0	19.1923
cav1m17_AQ4-ZINC000095726824-0.pdb	-82.4094	-82.4094	0	0	22.8696
cav1m17_AQ4-ZINC000095829776-0.pdb	-76.6274	-73.1429	-3.48454	0	19.9545
cav1m17_AQ4-ZINC000095939694-0.pdb	-98.4431	-92.7226	-5.72051	0	20.129
cav1m17_AQ4-ZINC000095941847-0.pdb	-85.0979	-72.4658	-12.6321	0	20.2609
cav1m17_AQ4-ZINC000095947024-0.pdb	-88.4716	-84.9716	-3.5	0	21.16
cav1m17_AQ4-ZINC000095957006-0.pdb	-94.1203	-79.6523	-14.468	0	19.52
cav1m17_AQ4-ZINC000095957748-0.pdb	-99.5148	-74.7703	-24.7445	0	21.5926
cav1m17_AQ4-ZINC000095961068-0.pdb	-93.6812	-71.449	-22.2323	0	18.1538
cav1m17_AQ4-ZINC000095961070-0.pdb	-95.6455	-82.3572	-13.2882	0	21.4444
cav1m17_AQ4-ZINC000095961073-0.pdb	-96.0097	-83.0166	-12.9931	0	19.8519
cav1m17_AQ4-ZINC000095961702-0.pdb	-92.5628	-78.7085	-13.8543	0	25.5238
cav1m17_AQ4-ZINC000095966390-0.pdb	-81.3384	-57.5722	-23.7662	0	20.8947
cav1m17_AQ4-ZINC000095997569-0.pdb	-91.0274	-84.0274	-7	0	19.4815
cav1m17_AQ4-ZINC000096003515-0.pdb	-93.295	-75.8222	-17.4728	0	20.7917
cav1m17_AQ4-ZINC000096008850-0.pdb	-90.9943	-78.832	-12.1624	0	21.2174
cav1m17_AQ4-ZINC000096008861-0.pdb	-89.0424	-71.886	-17.1563	0	24.8636
cav1m17_AQ4-ZINC000096008865-0.pdb	-100.452	-82.2196	-18.2323	0	26.4583
cav1m17_AQ4-ZINC000096011132-0.pdb	-95.8974	-80.6126	-15.2848	0	17.7879
cav1m17_AQ4-ZINC000096011406-0.pdb	-106.205	-92.2239	-13.9809	0	21
cav1m17_AQ4-ZINC000096419416-0.pdb	-85.5639	-72.6115	-12.9524	0	21.087
cav1m17_AQ4-ZINC000096429502-0.pdb	-78.4768	-74.9768	-3.5	0	22.5238
cav1m17_AQ4-ZINC000096429779-0.pdb	-95.143	-64.7056	-30.4375	0	24.0435
cav1m17_AQ4-ZINC000096456171-0.pdb	-98.4937	-69.6834	-28.8103	0	22.9167
cav1m17_AQ4-ZINC000097011739-0.pdb	-93.2717	-70.4654	-22.8063	0	22.95
cav1m17_AQ4-ZINC000097037685-0.pdb	-80.39	-62.9068	-17.4832	0	24.6667
cav1m17_AQ4-ZINC000097049871-0.pdb	-100.894	-74.8253	-26.0683	0	24.3636
cav1m17_AQ4-ZINC000097081448-0.pdb	-70.6724	-67.1724	-3.5	0	24.8235
cav1m17_AQ4-ZINC000097083827-0.pdb	-90.8683	-55.4039	-34.1748	-1.28958	16.3913
cav1m17_AQ4-ZINC000097108415-0.pdb	-100.549	-75.9242	-24.6248	0	24.2174
cav1m17_AQ4-ZINC000097142402-0.pdb	-101.401	-76.7786	-23.4954	-1.12693	22.16
cav1m17_AQ4-ZINC000097160080-0.pdb	-93.11	-80.1619	-12.948	0	22.44
cav1m17_AQ4-ZINC000097160087-0.pdb	-96.6794	-83.6794	-13	0	22.8261
cav1m17_AQ4-ZINC000097160189-0.pdb	-83.1583	-66.8943	-16.264	0	21.2609
cav1m17_AQ4-ZINC000097160215-0.pdb	-83.1368	-68.0609	-15.076	0	25.6316
cav1m17_AQ4-ZINC000097160216-0.pdb	-85.2566	-67.0511	-18.2055	0	20.6667
cav1m17_AQ4-ZINC000097163549-0.pdb	-86.8469	-70.2865	-16.5604	0	21.9524
cav1m17_AQ4-ZINC000097166061-0.pdb	-85.3356	-77.2172	-8.11845	0	20.75
cav1m17_AQ4-ZINC000097198000-0.pdb	-83.1955	-70.0222	-13.1733	0	22.4091
cav1m17_AQ4-ZINC000097200161-0.pdb	-93.6248	-71.0354	-22.5894	0	22.9583
cav1m17_AQ4-ZINC000097200381-0.pdb	-84.9612	-63.5525	-21.4087	0	22.7619
cav1m17_AQ4-ZINC000097200382-0.pdb	-90.8485	-70.1973	-20.6511	0	25.5455
cav1m17_AQ4-ZINC000097372936-0.pdb	-98.2875	-78.8717	-19.4158	0	24.4167
cav1m17_AQ4-ZINC000097378964-0.pdb	-96.7766	-74.8265	-21.9501	0	20.5833
cav1m17_AQ4-ZINC000097380064-0.pdb	-93.8246	-77.1408	-16.6838	0	21.64
cav1m17_AQ4-ZINC000097635148-0.pdb	-95.6713	-86.7627	-8.90869	0	23.4
cav1m17_AQ4-ZINC000097733049-0.pdb	-91.8367	-74.2819	-17.5548	0	20.4074
cav1m17_AQ4-ZINC000097733051-0.pdb	-96.1518	-77.4955	-18.6563	0	18.8889
cav1m17_AQ4-ZINC000097945697-0.pdb	-99.2347	-95.0474	-4.18728	0	17
cav1m17_AQ4-ZINC000097945946-0.pdb	-116.989	-103.398	-13.5914	0	19.6286
cav1m17_AQ4-ZINC000097948253-0.pdb	-108.137	-105.173	-2.9638	0	17.3846
cav1m17_AQ4-ZINC000097948724-0.pdb	-109.06	-101.404	-7.65569	0	17.25
cav1m17_AQ4-ZINC000098046275-0.pdb	-102.394	-89.1661	-13.2275	0	17.2778
cav1m17_AQ4-ZINC000098212685-0.pdb	-75.8397	-66.854	-8.98574	0	18.1786
cav1m17_AQ4-ZINC000100035493-0.pdb	-105.29	-98.7817	-6.50833	0	17.4595
cav1m17_AQ4-ZINC000100035495-0.pdb	-102.297	-97.2097	-5.08714	0	18.2973
cav1m17_AQ4-ZINC000100035547-0.pdb	-91.4952	-69.708	-21.7873	0	13.4865
cav1m17_AQ4-ZINC000100035551-0.pdb	-81.8862	-74.3272	-7.55897	0	15.2432
cav1m17_AQ4-ZINC000100035672-0.pdb	-91.8068	-80.8068	-11	0	16.4595
cav1m17_AQ4-ZINC000100035676-0.pdb	-98.4343	-96.8854	-1.54889	0	16.8378
cav1m17_AQ4-ZINC000100035756-0.pdb	-112.865	-101.04	-11.8245	0	18.9756
cav1m17_AQ4-ZINC000100035758-0.pdb	-106.22	-98.3987	-7.82118	0	15.3415
cav1m17_AQ4-ZINC000100035896-0.pdb	-93.5626	-85.8356	-7.72695	0	14.575
cav1m17_AQ4-ZINC000100035898-0.pdb	-101.59	-100.214	-1.37601	0	18.175
cav1m17_AQ4-ZINC000100036033-0.pdb	-99.9762	-95.7208	-4.25543	0	15.439
cav1m17_AQ4-ZINC000100036036-0.pdb	-104.403	-102.559	-1.84363	0	16.2195
cav1m17_AQ4-ZINC000100036091-0.pdb	-95.1472	-91.8292	-3.31799	0	15.1795
cav1m17_AQ4-ZINC000100036092-0.pdb	-106.761	-103.261	-3.5	0	17.8205
cav1m17_AQ4-ZINC000100036173-0.pdb	-103.805	-92.6572	-11.1478	0	17.9231
cav1m17_AQ4-ZINC000100036176-0.pdb	-114.667	-107.911	-6.75663	0	20.5128
cav1m17_AQ4-ZINC000100036257-0.pdb	-105.243	-96.6866	-8.55685	0	16.65
cav1m17_AQ4-ZINC000100036260-0.pdb	-107.857	-99.3569	-8.5	0	16.4
cav1m17_AQ4-ZINC000102749003-0.pdb	-112.374	-90.866	-21.5076	0	19.1875
cav1m17_AQ4-ZINC000102935520-0.pdb	-96.6182	-95.1698	-1.44841	0	18.7879
cav1m17_AQ4-ZINC000104381598-0.pdb	-108.412	-85.0763	-23.3353	0	18.3235
cav1m17_AQ4-ZINC000109070490-0.pdb	-81.6251	-74.7062	-6.9189	0	18.5385
cav1m17_AQ4-ZINC000111227123-0.pdb	-107.607	-88.125	-19.4819	0	21.7407
cav1m17_AQ4-ZINC000118198914-0.pdb	-86.5466	-72.1738	-14.3728	0	23.25
cav1m17_AQ4-ZINC000127140268-0.pdb	-98.9772	-84.3006	-14.6766	0	25.6
cav1m17_AQ4-ZINC000130377425-0.pdb	-90.2535	-74.7098	-15.5437	0	18.5
cav1m17_AQ4-ZINC000139415087-0.pdb	-86.9894	-60.2145	-26.7749	0	22.0455
cav1m17_AQ4-ZINC000150295519-0.pdb	-101.249	-77.4267	-23.8219	0	18
cav1m17_AQ4-ZINC000150374843-0.pdb	-125.892	-98.7392	-27.1524	0	19.2444
cav1m17_AQ4-ZINC000150374964-0.pdb	-114.31	-95.4462	-18.8643	0	15.561
cav1m17_AQ4-ZINC000153531276-0.pdb	-96.9676	-84.5328	-12.4348	0	24.8148
cav1m17_AQ4-ZINC000153540796-0.pdb	-98.9046	-80.0242	-18.8804	0	24.6667
cav1m17_AQ4-ZINC000153540908-0.pdb	-94.9713	-88.9713	-6	0	22.5185
cav1m17_AQ4-ZINC000153580361-0.pdb	-90.4222	-80.0823	-10.3399	0	21.9615
cav1m17_AQ4-ZINC000170088683-0.pdb	-112.609	-84.4087	-28.1999	0	26.7391
cav1m17_AQ4-ZINC000170596750-0.pdb	-78.6837	-75.1837	-3.5	0	20.4783
cav1m17_AQ4-ZINC000170598537-0.pdb	-88.7187	-78.7475	-9.97117	0	25.2857
cav1m17_AQ4-ZINC000170598758-0.pdb	-92.5536	-56.1132	-36.4404	0	27.0476
cav1m17_AQ4-ZINC000170601959-0.pdb	-110.388	-94.1498	-16.2386	0	19.5
cav1m17_AQ4-ZINC000170612098-0.pdb	-87.0062	-76.0616	-10.9445	0	23.0417
cav1m17_AQ4-ZINC000170618095-0.pdb	-94.4893	-76.4508	-18.0384	0	27.8333
cav1m17_AQ4-ZINC000170619616-0.pdb	-82.4538	-75.4538	-7	0	18.9167
cav1m17_AQ4-ZINC000170619670-0.pdb	-92.3642	-86.0945	-6.2697	0	19.931
cav1m17_AQ4-ZINC000170673563-0.pdb	-82.6032	-73.0817	-9.52147	0	21.625
cav1m17_AQ4-ZINC000172011872-0.pdb	-94.9322	-80.6993	-14.2329	0	20.3846
cav1m17_AQ4-ZINC000177616730-0.pdb	-93.6453	-81.7743	-11.8709	0	22.1923
cav1m17_AQ4-ZINC000178781112-0.pdb	-97.0097	-84.1832	-12.8265	0	21.6923
cav1m17_AQ4-ZINC000184080214-0.pdb	-93.8882	-78.5468	-15.3414	0	24.4762
cav1m17_AQ4-ZINC000189898739-0.pdb	-90.7374	-66.6172	-24.1202	0	18.7143
cav1m17_AQ4-ZINC000189898755-0.pdb	-90.6076	-80.7968	-9.81088	0	18.75
cav1m17_AQ4-ZINC000190415087-0.pdb	-92.4748	-80.0682	-12.4067	0	21.92
cav1m17_AQ4-ZINC000190571312-0.pdb	-81.3202	-68.773	-12.5472	0	17.48
cav1m17_AQ4-ZINC000191319836-0.pdb	-83.8818	-70.3172	-13.5645	0	19.7917
cav1m17_AQ4-ZINC000191854788-0.pdb	-96.1331	-73.8263	-22.3068	0	20.96
cav1m17_AQ4-ZINC000192500070-0.pdb	-96.5763	-83.7389	-12.8374	0	24.1739
cav1m17_AQ4-ZINC000192516561-0.pdb	-79.4328	-61.2091	-18.2236	0	20.4545
cav1m17_AQ4-ZINC000193370352-0.pdb	-92.5161	-78.2869	-14.2292	0	27.45
cav1m17_AQ4-ZINC000193387810-0.pdb	-93.1829	-76.9567	-16.2262	0	25.9583
cav1m17_AQ4-ZINC000195545112-0.pdb	-92.0383	-70.9057	-21.1326	0	26.0455
cav1m17_AQ4-ZINC000195578600-0.pdb	-85.426	-72.2716	-13.1544	0	22.1905
cav1m17_AQ4-ZINC000195578601-0.pdb	-81.7413	-68.7413	-13	0	22.1905
cav1m17_AQ4-ZINC000215869465-0.pdb	-86.3863	-76.6068	-9.77951	0	19.3077
cav1m17_AQ4-ZINC000215869509-0.pdb	-94.2638	-81.158	-13.1058	0	20.1538
cav1m17_AQ4-ZINC000216506524-0.pdb	-93.7084	-64.4443	-29.2641	0	22.7391
cav1m17_AQ4-ZINC000222975826-0.pdb	-87.1867	-75.9371	-11.2495	0	19.2857
cav1m17_AQ4-ZINC000222984965-0.pdb	-112.19	-88.1286	-24.0615	0	23.3462
cav1m17_AQ4-ZINC000222990386-0.pdb	-94.1963	-80.4196	-13.7767	0	20.5185
cav1m17_AQ4-ZINC000223148460-0.pdb	-76.9866	-73.4866	-3.5	0	20.9583
cav1m17_AQ4-ZINC000223148546-0.pdb	-78.2616	-74.7616	-3.5	0	20.125
cav1m17_AQ4-ZINC000223478190-0.pdb	-88.5061	-78.6091	-9.89706	0	21.4583
cav1m17_AQ4-ZINC000225386983-0.pdb	-89.4561	-66.7573	-22.6988	0	24.2273
cav1m17_AQ4-ZINC000225539163-0.pdb	-91.6009	-84.6009	-7	0	20.7692
cav1m17_AQ4-ZINC000225541273-0.pdb	-100.905	-76.0779	-24.8275	0	21.5
cav1m17_AQ4-ZINC000225600740-0.pdb	-75.1958	-67.5636	-7.6322	0	23.3182
cav1m17_AQ4-ZINC000225667857-0.pdb	-95.7916	-69.9684	-25.8233	0	22.2609
cav1m17_AQ4-ZINC000225749950-0.pdb	-99.9321	-86.3442	-13.588	0	21.3333
cav1m17_AQ4-ZINC000225799483-0.pdb	-94.5504	-79.3112	-15.2393	0	21.6522
cav1m17_AQ4-ZINC000226096255-0.pdb	-83.381	-75.6433	-7.73775	0	23.4783
cav1m17_AQ4-ZINC000226096271-0.pdb	-77.1851	-77.1851	0	0	22.4167
cav1m17_AQ4-ZINC000226096287-0.pdb	-84.2316	-77.2316	-7	0	21.24
cav1m17_AQ4-ZINC000226688077-0.pdb	-86.3181	-73.1598	-13.1583	0	23.1905
cav1m17_AQ4-ZINC000228921309-0.pdb	-92.6634	-83.7921	-8.87125	0	25.25
cav1m17_AQ4-ZINC000228923403-0.pdb	-74.601	-61.0028	-13.5982	0	18.1818
cav1m17_AQ4-ZINC000228929794-0.pdb	-85.901	-73.8416	-12.0594	0	21.5833
cav1m17_AQ4-ZINC000228935367-0.pdb	-74.5161	-70.2927	-4.22338	0	21.1818
cav1m17_AQ4-ZINC000228937059-0.pdb	-91.7919	-81.1538	-10.6381	0	21.4167
cav1m17_AQ4-ZINC000228940094-0.pdb	-76.7648	-70.5831	-6.18167	0	21.0455
cav1m17_AQ4-ZINC000238899393-0.pdb	-98.5239	-88.0462	-10.4778	0	17.4412
cav1m17_AQ4-ZINC000244708037-0.pdb	-101.832	-84.1355	-17.6965	0	21.4444
cav1m17_AQ4-ZINC000252490666-0.pdb	-83.3761	-71.4067	-11.9693	0	17.7692
cav1m17_AQ4-ZINC000252492144-0.pdb	-83.6179	-71.062	-12.5559	0	20.7143
