Compound	Energy	VDW	HBond	Elec	
cav4mxo_DB8-ZINC000095966390-0.pdb	-72.6127	-69.1127	-3.5	0	
cav4mxo_DB8-ZINC000095997569-0.pdb	-90.6729	-77.087	-13.5859	0	
cav4mxo_DB8-ZINC000096003515-0.pdb	-92.0852	-71.6523	-20.4329	0	
cav4mxo_DB8-ZINC000096008850-0.pdb	-76.9967	-62.4089	-14.5878	0	
cav4mxo_DB8-ZINC000096008861-0.pdb	-83.8627	-60.3627	-23.5	0	
cav4mxo_DB8-ZINC000096008865-0.pdb	-97.2282	-77.3529	-19.8753	0	
cav4mxo_DB8-ZINC000096011132-0.pdb	-99.5594	-82.0108	-17.5486	0	
cav4mxo_DB8-ZINC000096011406-0.pdb	-91.4669	-73.9669	-17.5	0	
cav4mxo_DB8-ZINC000096419416-0.pdb	-80.668	-61.7663	-18.9017	0	
cav4mxo_DB8-ZINC000096429502-0.pdb	-80.7281	-74.5618	-6.16631	0	
cav4mxo_DB8-ZINC000096429779-0.pdb	-77.0378	-66.7614	-10.2764	0	
cav4mxo_DB8-ZINC000096456171-0.pdb	-79.5861	-64.2942	-15.2919	0	
cav4mxo_DB8-ZINC000097011739-0.pdb	-85.1939	-68.1225	-17.0714	0	
cav4mxo_DB8-ZINC000097037685-0.pdb	-81.229	-62.6023	-18.6267	0	
cav4mxo_DB8-ZINC000097049871-0.pdb	-90.7761	-63.8974	-26.8787	0	
cav4mxo_DB8-ZINC000097081448-0.pdb	-74.3984	-64.4859	-9.91252	0	
cav4mxo_DB8-ZINC000097083827-0.pdb	-94.3314	-76.1454	-16.8063	-1.3797	
cav4mxo_DB8-ZINC000097108415-0.pdb	-86.3361	-66.068	-20.2681	0	
cav4mxo_DB8-ZINC000097142402-0.pdb	-91.8828	-79.3949	-12.237	-0.25094	
cav4mxo_DB8-ZINC000097160080-0.pdb	-92.7342	-82.2342	-10.5	0	
cav4mxo_DB8-ZINC000097160087-0.pdb	-86.6201	-76.2307	-10.3894	0	
cav4mxo_DB8-ZINC000097160189-0.pdb	-77.8094	-54.0215	-23.7879	0	
cav4mxo_DB8-ZINC000097160215-0.pdb	-77.3514	-61.9359	-15.4155	0	
cav4mxo_DB8-ZINC000097160216-0.pdb	-86.0557	-68.5557	-17.5	0	
cav4mxo_DB8-ZINC000097163549-0.pdb	-79.6202	-66.8437	-12.7765	0	
cav4mxo_DB8-ZINC000097166061-0.pdb	-78.1106	-62.4628	-15.6478	0	
cav4mxo_DB8-ZINC000097198000-0.pdb	-86.1443	-82.6443	-3.5	0	
cav4mxo_DB8-ZINC000097200161-0.pdb	-79.9815	-62.1161	-17.8654	0	
cav4mxo_DB8-ZINC000097200381-0.pdb	-85.0966	-61.4406	-23.656	0	
cav4mxo_DB8-ZINC000097200382-0.pdb	-85.6715	-67.9152	-17.7563	0	
cav4mxo_DB8-ZINC000097372936-0.pdb	-99.4217	-88.614	-10.8077	0	
cav4mxo_DB8-ZINC000097378964-0.pdb	-93.0075	-75.0558	-16.4591	-1.49256	
cav4mxo_DB8-ZINC000097380064-0.pdb	-95.2092	-85.7484	-9.46076	0	
cav4mxo_DB8-ZINC000097635148-0.pdb	-84.1358	-75.3859	-8.74994	0	
cav4mxo_DB8-ZINC000097733049-0.pdb	-93.4907	-76.1834	-17.3073	0	
cav4mxo_DB8-ZINC000097733051-0.pdb	-98.3722	-86.2485	-12.1237	0	
cav4mxo_DB8-ZINC000097945697-0.pdb	-107.74	-94.3416	-13.3983	0	
cav4mxo_DB8-ZINC000097945946-0.pdb	-85.8459	-67.7186	-18.1273	0	
cav4mxo_DB8-ZINC000097948253-0.pdb	-99.3885	-93.9932	-5.3953	0	
cav4mxo_DB8-ZINC000097948724-0.pdb	-98.0531	-88.0103	-10.0428	0	
cav4mxo_DB8-ZINC000098046275-0.pdb	-108.263	-90.6337	-17.629	0	
cav4mxo_DB8-ZINC000098212685-0.pdb	-72.9613	-69.4613	-3.5	0	
cav4mxo_DB8-ZINC000100035493-0.pdb	-90.2397	-81.7397	-8.5	0	
cav4mxo_DB8-ZINC000100035495-0.pdb	-101.6	-91.9841	-9.61564	0	
cav4mxo_DB8-ZINC000100035547-0.pdb	-91.1725	-90.6157	-0.556759	0	
cav4mxo_DB8-ZINC000100035551-0.pdb	-93.2908	-93.2908	0	0	
cav4mxo_DB8-ZINC000100035672-0.pdb	-106.558	-104.924	-1.63354	0	
cav4mxo_DB8-ZINC000100035676-0.pdb	-96.7791	-85.208	-11.5711	0	
cav4mxo_DB8-ZINC000100035756-0.pdb	-99.1225	-96.9634	-2.15915	0	
cav4mxo_DB8-ZINC000100035758-0.pdb	-91.0045	-88.6027	-2.40176	0	
cav4mxo_DB8-ZINC000100035896-0.pdb	-98.5832	-88.8404	-9.74276	0	
cav4mxo_DB8-ZINC000100035898-0.pdb	-89.3251	-84.6348	-4.69032	0	
cav4mxo_DB8-ZINC000100036033-0.pdb	-100.341	-95.4664	-4.87454	0	
cav4mxo_DB8-ZINC000100036036-0.pdb	-100.369	-93.6985	-6.67034	0	
cav4mxo_DB8-ZINC000100036091-0.pdb	-108.675	-99.1746	-9.5	0	
cav4mxo_DB8-ZINC000100036092-0.pdb	-113.769	-108.654	-5.11466	0	
cav4mxo_DB8-ZINC000100036173-0.pdb	-86.3752	-74.8396	-11.5356	0	
cav4mxo_DB8-ZINC000100036176-0.pdb	-92.713	-78.3545	-14.3585	0	
cav4mxo_DB8-ZINC000100036257-0.pdb	-103.791	-100.453	-3.33848	0	
cav4mxo_DB8-ZINC000100036260-0.pdb	-105.587	-103.087	-2.5	0	
cav4mxo_DB8-ZINC000102749003-0.pdb	-99.4673	-81.9449	-17.5224	0	
cav4mxo_DB8-ZINC000102935520-0.pdb	-88.569	-85.069	-3.5	0	
cav4mxo_DB8-ZINC000104381598-0.pdb	-102.382	-75.8266	-26.5558	0	
cav4mxo_DB8-ZINC000109070490-0.pdb	-82.9375	-77.4971	-5.44042	0	
cav4mxo_DB8-ZINC000111227123-0.pdb	-92.6616	-77.9312	-14.7304	0	
cav4mxo_DB8-ZINC000118198914-0.pdb	-78.538	-72.7682	-5.7698	0	
cav4mxo_DB8-ZINC000127140268-0.pdb	-85.5719	-77.8937	-7.6782	0	
cav4mxo_DB8-ZINC000130377425-0.pdb	-91.2955	-77.8935	-13.402	0	
cav4mxo_DB8-ZINC000139415087-0.pdb	-75.0841	-63.0613	-12.0228	0	
cav4mxo_DB8-ZINC000150295519-0.pdb	-97.8078	-76.2248	-21.583	0	
cav4mxo_DB8-ZINC000150374843-0.pdb	-110.188	-83.4176	-26.7701	0	
cav4mxo_DB8-ZINC000150374964-0.pdb	-100.459	-89.9589	-10.5	0	
cav4mxo_DB8-ZINC000153531276-0.pdb	-85.109	-72.9065	-12.2025	0	
cav4mxo_DB8-ZINC000153540796-0.pdb	-85.5776	-59.7078	-25.8698	0	
cav4mxo_DB8-ZINC000153540908-0.pdb	-87.8342	-74.6983	-13.1359	0	
cav4mxo_DB8-ZINC000153580361-0.pdb	-86.9722	-73.3976	-13.5746	0	
cav4mxo_DB8-ZINC000170088683-0.pdb	-88.8362	-68.0423	-20.7939	0	
cav4mxo_DB8-ZINC000170596750-0.pdb	-81.4458	-72.4744	-8.97137	0	
cav4mxo_DB8-ZINC000170598537-0.pdb	-80.7876	-68.7547	-12.0329	0	
cav4mxo_DB8-ZINC000170598758-0.pdb	-84.8485	-70.9719	-13.8766	0	
cav4mxo_DB8-ZINC000170601959-0.pdb	-89.5531	-73.2131	-16.34	0	
cav4mxo_DB8-ZINC000170612098-0.pdb	-85.9573	-78.9573	-7	0	
cav4mxo_DB8-ZINC000170618095-0.pdb	-81.9934	-68.8125	-13.1809	0	
cav4mxo_DB8-ZINC000170619616-0.pdb	-81.3826	-73.5969	-7.78566	0	
cav4mxo_DB8-ZINC000170619670-0.pdb	-87.0877	-76.9124	-10.1753	0	
cav4mxo_DB8-ZINC000170673563-0.pdb	-77.8043	-72.0103	-5.79399	0	
cav4mxo_DB8-ZINC000172011872-0.pdb	-98.9994	-89.2316	-9.76783	0	
cav4mxo_DB8-ZINC000177616730-0.pdb	-91.6978	-81.2371	-10.4607	0	
cav4mxo_DB8-ZINC000178781112-0.pdb	-97.7461	-84.9987	-12.7474	0	
cav4mxo_DB8-ZINC000184080214-0.pdb	-85.1059	-69.2926	-15.8133	0	
cav4mxo_DB8-ZINC000189898739-0.pdb	-85.4107	-84.5894	-0.821289	0	
cav4mxo_DB8-ZINC000189898755-0.pdb	-98.1702	-75.8819	-22.2883	0	
cav4mxo_DB8-ZINC000190415087-0.pdb	-89.0664	-80.5769	-8.48955	0	
cav4mxo_DB8-ZINC000190571312-0.pdb	-87.1683	-68.3089	-18.8594	0	
cav4mxo_DB8-ZINC000191319836-0.pdb	-80.9272	-70.4272	-10.5	0	
cav4mxo_DB8-ZINC000191854788-0.pdb	-81.1746	-66.5464	-14.6282	0	
cav4mxo_DB8-ZINC000192500070-0.pdb	-92.4097	-85.4097	-7	0	
cav4mxo_DB8-ZINC000192516561-0.pdb	-94.8082	-80.8082	-14	0	
cav4mxo_DB8-ZINC000193370352-0.pdb	-75.3484	-68.563	-6.78539	0	
cav4mxo_DB8-ZINC000193387810-0.pdb	-86.9996	-71.0018	-15.9978	0	
cav4mxo_DB8-ZINC000195545112-0.pdb	-85.8536	-67.7584	-18.0952	0	
cav4mxo_DB8-ZINC000195578600-0.pdb	-73.056	-66.076	-6.97998	0	
cav4mxo_DB8-ZINC000195578601-0.pdb	-67.15	-56.0467	-11.1033	0	
cav4mxo_DB8-ZINC000215869465-0.pdb	-91.4045	-84.5286	-6.87594	0	
cav4mxo_DB8-ZINC000215869509-0.pdb	-87.0497	-74.886	-12.1637	0	
cav4mxo_DB8-ZINC000216506524-0.pdb	-90.5545	-67.517	-23.0375	0	
cav4mxo_DB8-ZINC000222975826-0.pdb	-103.978	-88.8055	-15.1724	0	
cav4mxo_DB8-ZINC000222984965-0.pdb	-85.2432	-80.5234	-4.71979	0	
cav4mxo_DB8-ZINC000222990386-0.pdb	-90.7981	-73.9627	-16.8354	0	
cav4mxo_DB8-ZINC000223148460-0.pdb	-82.7187	-80.2187	-2.5	0	
cav4mxo_DB8-ZINC000223148546-0.pdb	-84.4341	-81.9341	-2.5	0	
cav4mxo_DB8-ZINC000223478190-0.pdb	-85.8737	-78.1336	-7.74014	0	
cav4mxo_DB8-ZINC000225386983-0.pdb	-90.3316	-81.1535	-9.1781	0	
cav4mxo_DB8-ZINC000225539163-0.pdb	-75.6428	-69.7564	-5.88636	0	
cav4mxo_DB8-ZINC000225541273-0.pdb	-100.816	-73.7191	-27.0974	0	
cav4mxo_DB8-ZINC000225600740-0.pdb	-83.5333	-70.6859	-12.8474	0	
cav4mxo_DB8-ZINC000225667857-0.pdb	-89.9254	-69.0741	-20.8513	0	
cav4mxo_DB8-ZINC000225749950-0.pdb	-91.4177	-74.651	-16.7667	0	
cav4mxo_DB8-ZINC000225799483-0.pdb	-93.9713	-79.1163	-14.855	0	
cav4mxo_DB8-ZINC000226096255-0.pdb	-85.0978	-81.6308	-3.46698	0	
cav4mxo_DB8-ZINC000226096271-0.pdb	-75.9064	-72.4064	-3.5	0	
cav4mxo_DB8-ZINC000226096287-0.pdb	-83.8218	-80.3218	-3.5	0	
cav4mxo_DB8-ZINC000226688077-0.pdb	-73.7512	-57.8779	-15.8733	0	
cav4mxo_DB8-ZINC000228921309-0.pdb	-79.5128	-72.5128	-7	0	
cav4mxo_DB8-ZINC000228923403-0.pdb	-74.889	-61.7664	-13.1226	0	
cav4mxo_DB8-ZINC000228929794-0.pdb	-76.2489	-76.2489	0	0	
cav4mxo_DB8-ZINC000228935367-0.pdb	-75.6567	-74.7984	-0.858338	0	
cav4mxo_DB8-ZINC000228937059-0.pdb	-80.8948	-70.758	-10.1368	0	
cav4mxo_DB8-ZINC000228940094-0.pdb	-79.1646	-74.8894	-4.27516	0	
cav4mxo_DB8-ZINC000238899393-0.pdb	-98.9589	-82.7481	-16.2108	0	
cav4mxo_DB8-ZINC000244708037-0.pdb	-91.2609	-66.2992	-24.9617	0	
cav4mxo_DB8-ZINC000252490666-0.pdb	-67.3824	-57.9433	-9.43909	0	
cav4mxo_DB8-ZINC000252492144-0.pdb	-79.8815	-67.5772	-12.3043	0	
cav4mxo_DB8-ZINC000252497718-0.pdb	-81.7	-68.5032	-13.1968	0	
cav4mxo_DB8-ZINC000252510743-0.pdb	-77.0214	-71.1449	-5.87654	0	
cav4mxo_DB8-ZINC000252510744-0.pdb	-89.0181	-80.0549	-8.96319	0	
cav4mxo_DB8-ZINC000253396221-0.pdb	-86.8068	-77.7604	-9.0464	0	
cav4mxo_DB8-ZINC000253401000-0.pdb	-91.6644	-79.7401	-11.9243	0	
cav4mxo_DB8-ZINC000253416445-0.pdb	-76.5602	-75.5529	-1.00733	0	
cav4mxo_DB8-ZINC000253416488-0.pdb	-73.5952	-70.0952	-3.5	0	
cav4mxo_DB8-ZINC000253416628-0.pdb	-92.1174	-84.8577	-7.25967	0	
cav4mxo_DB8-ZINC000253426370-0.pdb	-79.4359	-63.7747	-15.6612	0	
cav4mxo_DB8-ZINC000253426376-0.pdb	-89.6241	-69.5792	-20.0449	0	
cav4mxo_DB8-ZINC000253535609-0.pdb	-100.784	-69.4536	-31.3309	0	
cav4mxo_DB8-ZINC000253630189-0.pdb	-83.4803	-63.9481	-19.5322	0	
cav4mxo_DB8-ZINC000257208524-0.pdb	-102.975	-82.484	-20.4909	0	
cav4mxo_DB8-ZINC000257212228-0.pdb	-94.4274	-81.4274	-13	0	
cav4mxo_DB8-ZINC000257237888-0.pdb	-101.301	-97.4408	-3.85981	0	
cav4mxo_DB8-ZINC000257315951-0.pdb	-92.3163	-83.0904	-9.22586	0	
cav4mxo_DB8-ZINC000257328237-0.pdb	-89.929	-81.7587	-8.17029	0	
cav4mxo_DB8-ZINC000257354831-0.pdb	-103.22	-89.8351	-13.385	0	
cav4mxo_DB8-ZINC000257354925-0.pdb	-104.762	-93.6086	-11.1532	0	
cav4mxo_DB8-ZINC000266138816-0.pdb	-86.6233	-76.2273	-10.396	0	
cav4mxo_DB8-ZINC000268027403-0.pdb	-85.0198	-61.4506	-23.5692	0	
cav4mxo_DB8-ZINC000297640932-0.pdb	-99.1482	-86.5424	-12.6058	0	
cav4mxo_DB8-ZINC000299760082-0.pdb	-84.1192	-77.5761	-6.54308	0	
cav4mxo_DB8-ZINC000299762496-0.pdb	-77.2605	-56.9727	-20.2878	0	
cav4mxo_DB8-ZINC000299785140-0.pdb	-89.0338	-71.4205	-17.6133	0	
cav4mxo_DB8-ZINC000299799000-0.pdb	-90.1085	-72.1644	-17.9441	0	
cav4mxo_DB8-ZINC000306122928-0.pdb	-92.6523	-66.5774	-26.0749	0	
cav4mxo_DB8-ZINC000328645693-0.pdb	-85.1577	-72.182	-12.9757	0	
cav4mxo_DB8-ZINC000334159640-0.pdb	-98.4742	-74.5722	-23.902	0	
cav4mxo_DB8-ZINC000341476828-0.pdb	-83.541	-78.3278	-5.21317	0	
cav4mxo_DB8-ZINC000341476836-0.pdb	-86.6626	-76.6675	-9.99513	0	
cav4mxo_DB8-ZINC000348773641-0.pdb	-86.3101	-75.8101	-10.5	0	
cav4mxo_DB8-ZINC000359841069-0.pdb	-87.024	-74.9455	-12.0785	0	
cav4mxo_DB8-ZINC000390823033-0.pdb	-64.8251	-54.5146	-10.3105	0	
cav4mxo_DB8-ZINC000408576357-0.pdb	-101.626	-94.6265	-7	0	
cav4mxo_DB8-ZINC000408710519-0.pdb	-111.363	-101.62	-9.74321	0	
cav4mxo_DB8-ZINC000408758039-0.pdb	-76.2547	-65.7857	-10.469	0	
cav4mxo_DB8-ZINC000408972359-0.pdb	-91.311	-73.8306	-17.4804	0	
cav4mxo_DB8-ZINC000408972444-0.pdb	-92.2055	-78.3292	-13.8763	0	
cav4mxo_DB8-ZINC000409390568-0.pdb	-83.1342	-76.4688	-6.66535	0	
cav4mxo_DB8-ZINC000426399178-0.pdb	-82.2347	-70.6055	-11.6292	0	
cav4mxo_DB8-ZINC000426497109-0.pdb	-93.3577	-74.7503	-18.6074	0	
cav4mxo_DB8-ZINC000426505768-0.pdb	-84.091	-77.2581	-6.83293	0	
cav4mxo_DB8-ZINC000426505769-0.pdb	-83.2617	-71.8429	-11.4188	0	
cav4mxo_DB8-ZINC000426519160-0.pdb	-86.4929	-76.5092	-9.9837	0	
cav4mxo_DB8-ZINC000426519161-0.pdb	-73.3405	-69.8405	-3.5	0	
cav4mxo_DB8-ZINC000426582730-0.pdb	-83.2623	-73.0767	-10.1856	0	
cav4mxo_DB8-ZINC000432124517-0.pdb	-53.0498	-41.3829	-11.6669	0	
cav4mxo_DB8-ZINC000505733369-0.pdb	-102.235	-89.5325	-12.7028	0	
cav4mxo_DB8-ZINC000521394051-0.pdb	-94.4687	-80.6404	-13.8283	0	
cav4mxo_DB8-ZINC000524734446-0.pdb	-95.7689	-70.1639	-25.605	0	
cav4mxo_DB8-ZINC000528127148-0.pdb	-96.7156	-89.9665	-6.74912	0	
cav4mxo_DB8-ZINC000528134822-0.pdb	-89.8072	-80.7441	-9.0631	0	
cav4mxo_DB8-ZINC000575615021-0.pdb	-63.2103	-46.9376	-16.2727	0	
cav4mxo_DB8-ZINC000575619195-0.pdb	-94.1896	-86.4765	-7.71306	0	
cav4mxo_DB8-ZINC000584906159-0.pdb	-111.944	-108.444	-3.5	0	
cav4mxo_DB8-ZINC000585084995-0.pdb	-68.5997	-64.0737	-4.52602	0	
cav4mxo_DB8-ZINC000585114312-0.pdb	-91.4141	-73.7634	-17.6507	0	
cav4mxo_DB8-ZINC000585114313-0.pdb	-87.1368	-72.5601	-14.5767	0	
cav4mxo_DB8-ZINC000585128389-0.pdb	-74.8936	-54.4506	-20.443	0	
cav4mxo_DB8-ZINC000585129265-0.pdb	-78.3789	-60.8397	-17.5392	0	
cav4mxo_DB8-ZINC000585132636-0.pdb	-90.5636	-73.7613	-16.8023	0	
cav4mxo_DB8-ZINC000585132706-0.pdb	-83.3392	-76.5021	-6.83713	0	
cav4mxo_DB8-ZINC000630332487-0.pdb	-88.2199	-79.5507	-9.09648	0.4273	
cav4mxo_DB8-ZINC000653474657-0.pdb	-87.4495	-65.7729	-21.6766	0	
cav4mxo_DB8-ZINC000656472859-0.pdb	-97.3839	-82.4987	-14.8852	0	
cav4mxo_DB8-ZINC000670461622-0.pdb	-83.9272	-70.9272	-13	0	
cav4mxo_DB8-ZINC000823717520-0.pdb	-95.627	-81.2558	-14.3712	0	
cav4mxo_DB8-ZINC000824935545-0.pdb	-96.1904	-86.2722	-9.91817	0	
cav4mxo_DB8-ZINC000888092679-0.pdb	-78.8283	-69.1745	-9.65382	0	
cav4mxo_DB8-ZINC000888095167-0.pdb	-83.5566	-78.7515	-4.8051	0	
cav4mxo_DB8-ZINC000952962786-0.pdb	-88.4936	-75.5972	-12.8964	0	
cav4mxo_DB8-ZINC000952965071-0.pdb	-93.6236	-78.3045	-15.3191	0	
cav4mxo_DB8-ZINC000952968123-0.pdb	-88.5982	-78.2064	-10.3918	0	
cav4mxo_DB8-ZINC000952974832-0.pdb	-91.9032	-64.3426	-27.5606	0	
cav4mxo_DB8-ZINC000952976400-0.pdb	-76.9722	-61.6367	-15.3355	0	
cav4mxo_DB8-ZINC000952982768-0.pdb	-81.3251	-64.843	-16.4821	0	
cav4mxo_DB8-ZINC000952987320-0.pdb	-85.8211	-76.3211	-9.5	0	
cav4mxo_DB8-ZINC000952992407-0.pdb	-86.9416	-74.4635	-12.4781	0	
cav4mxo_DB8-ZINC000952995681-0.pdb	-78.82	-64.82	-14	0	
cav4mxo_DB8-ZINC001506403497-0.pdb	-97.4288	-74.2622	-23.1666	0	
cav4mxo_DB8-ZINC001506404304-0.pdb	-89.1362	-81.3042	-7.83202	0	
cav4mxo_DB8-ZINC001506405813-0.pdb	-80.8508	-64.8688	-15.982	0	
cav4mxo_DB8-ZINC001506407050-0.pdb	-86.1262	-70.3656	-15.7606	0	
cav4mxo_DB8-ZINC001506415406-0.pdb	-83.7678	-65.9547	-17.8131	0	
cav4mxo_DB8-ZINC001506415603-0.pdb	-96.6336	-77.1362	-19.4974	0	
cav4mxo_DB8-ZINC001506417816-0.pdb	-89.8299	-86.8907	-2.93917	0	
cav4mxo_DB8-ZINC001506420062-0.pdb	-88.2554	-67.2857	-20.9697	0	
cav4mxo_DB8-ZINC001506429846-0.pdb	-72.3337	-69.1658	-3.16794	0	
cav4mxo_DB8-ZINC001529095677-0.pdb	-95.516	-78.3926	-17.1234	0	
cav4mxo_DB8-ZINC001529099824-0.pdb	-91.1305	-80.7015	-10.429	0	
cav4mxo_DB8-ZINC001529100441-0.pdb	-77.604	-68.4355	-9.16851	0	
cav4mxo_DB8-ZINC001529112579-0.pdb	-86.8864	-83.9419	-2.94452	0	
cav4mxo_DB8-ZINC001529113011-0.pdb	-77.9274	-74.5923	-3.33509	0	
cav4mxo_DB8-ZINC001529113322-0.pdb	-77.4809	-61.0787	-16.4022	0	
cav4mxo_DB8-ZINC001529113334-0.pdb	-89.2163	-84.4448	-4.77151	0	
cav4mxo_DB8-ZINC001529119239-0.pdb	-82.6849	-69.5746	-13.1103	0	
cav4mxo_DB8-ZINC001529134185-0.pdb	-82.4209	-76.4209	-6	0	
cav4mxo_DB8-ZINC001529139941-0.pdb	-87.0823	-70.0908	-16.9915	0	
cav4mxo_DB8-ZINC001529155640-0.pdb	-81.5118	-78.2353	-3.27652	0	
cav4mxo_DB8-ZINC001529161637-0.pdb	-81.2199	-75.3218	-5.89815	0	
cav4mxo_DB8-ZINC001529172054-0.pdb	-70.8044	-63.4306	-7.37382	0	
cav4mxo_DB8-ZINC001529172888-0.pdb	-76.9623	-63.4512	-13.5111	0	
cav4mxo_DB8-ZINC001529174234-0.pdb	-90.4108	-79.3386	-11.0722	0	
cav4mxo_DB8-ZINC001529181805-0.pdb	-88.9323	-72.477	-16.4553	0	
cav4mxo_DB8-ZINC001529191677-0.pdb	-93.2526	-77.1494	-16.1032	0	
cav4mxo_DB8-ZINC001529191843-0.pdb	-91.6427	-74.3573	-17.2854	0	
cav4mxo_DB8-ZINC001529191844-0.pdb	-86.0657	-74.8033	-11.2624	0	
cav4mxo_DB8-ZINC001529196380-0.pdb	-86.7996	-69.2996	-17.5	0	
cav4mxo_DB8-ZINC001529196696-0.pdb	-78.5658	-68.0658	-10.5	0	
cav4mxo_DB8-ZINC001529196880-0.pdb	-85.6992	-72.2161	-13.4831	0	
cav4mxo_DB8-ZINC001529199180-0.pdb	-79.7394	-67.0014	-12.738	0	
